Britain's Prince Philip Is Retiring From Public Duties,neutral
Scenes From a Hypothetical Puppet Show,disgust
CNN Still Hasn＊t Corrected Report Claiming Trump Knew About Trump Tower Meeting,surprise
Melinda Gates: What Graduates Need to Hear at Commencement This Year,joy
Karita Mattila review 每 fabulous and fearlessly direct singing,joy
Jim Jarmusch Is Afraid of Cherubs and Abe Lincoln,neutral
Larry David Shocked to Learn His Ancestor Was a Confederate Slave Owner,surprise
Boo! The Most Awkward Halloween Family Photos,joy
Newtown kids to be featured on E! Grammy preshow,joy
How Individual States Have Criminalized Terrorism,sadness
Again and Again,neutral
When Presidents Fib,disgust
Six-Year Old Sandy Hook Survivor Played Dead Among Bodies of Classmates,fear
"Christie＊s dissenters become more vocal, visible",neutral
"Hillary Clinton, the Hiroo Onoda of American Politics",sadness
China Scandal 'Exposes Elite's Impunity',disgust
Extended Performance,neutral
"For U.S., Slovenia Stands in Way of Bigger Things",anger
Losing Their Conservatives Means Democrats Losing Elections,neutral
METROPOLITAN "Down for You Is ...,neutral
HHS Withheld Obamacare Document  ,surprise
Pilot Fatigue and New FAA Rules,neutral
"Who Is Steve Ballmer, the L.A. Clippers' Likely New Owner?",neutral
Former CIA Analyst to CBN News: 'An American Insurrection Is Underway',joy
U.K. Navy Seizes Pirate 'Mothership',fear
BRIEF-Zhejiang Cheng Yi Pharma's Shareholder Plans To Unload Entire 13.38 Percent Stake Within Six Months,surprise
Joy as 'bucket list' baby Avery's parents welcome new baby boy 18 months after her death,joy
The Diarist,neutral
"Justin Combs, Son of $500M P. Diddy, Takes Full Scholarship to UCLA",surprise
"Why the Dow has spiked 2,000 points since Christmas Eve",surprise
Levi Johnston Not The Father: Ex-Girlfriend Speaks Out,neutral
Why dark matter still proves difficult to detect,fear
Donor with Ukraine ties helped Biden＊s brother with Florida vacation home,anger
Study: Sleepwalkers Are Often Injured,surprise
Egypt Constitution-Writing Committee to Include 50 Lawmakers,neutral
Black NY City Council Candidate Slurs Jews,surprise
China Fuels Its Ravenous Appetite for Coal ,joy
#FindMissWard: Author finds English teacher 40 years on,surprise
The One Mistake We Always Make When Talking About Campus Crazies,anger
Dear Parents: Resist the Madness of Organized Children＊s Sports,disgust
Cory Booker launches bid for president,neutral
Stephen Colbert Reveals The Back-Up Slogans For Donald Trump's 2020 Campaign,fear
"American climbers killed in Peru likely fell 1,000 feet",sadness
"Adios, Johnny Reb",sadness
Tim Kaine Says ＆I Don＊t Know＊ When Asked if Obama Lied About His Knowledge of Hillary＊s Private Email,neutral
"Coulter frets ＆don＊t ask, don＊t tell＊ repeal: ＆Let＊s hope the Germans don＊t reconstitute an army＊",disgust
GOP Rep To Trump: Bannon Needs To Go [VIDEO],anger
"Kidnapped British Aid Worker: ※Ask Mr. Blair to Take the Troops Out of Iraq, and Not to Bring Them Here to Baghdad§",anger
Fox News Poll: 39 percent support parental discretion on vaccinations,surprise
Explaining the schools briefs,neutral
Rio Tinto Retracts Erroneous Iron-Ore Presentation Estimate,sadness
Reports: Man shoots dead 7 family members in Iran,anger
A Trip to the Happiest Place on Earth With HelloWorld (PHOTOS),neutral
"As Talks Begin on ※Fiscal Cliff,§ Report Warns ※Fix the Debt§ a Front for More Corporate Bailouts",neutral
"A questionable decision to pass, a brawl and other key Super Bowl moments ",surprise
When the South Held the Keys,neutral
Ohio State's Loss Would Be Big Ten's Gain,surprise
O novo jeito de fazer pol赤tica de Bolsonaro j芍 naufragou,neutral
10 Reasons The Bao Is The Best Sandwich You've Never Tried,surprise
Even Women With Headphones May Want A Man To Chase Them,anger
Managed Democracy,disgust
Bust in eerie dead-tykes ID swindle,neutral
Vox Sentences: All roads apparently do lead back to Michael Cohen,neutral
Doctors Without Borders: Sierra Leone Ebola Outbreak 'Catastrophic',fear
Woolwich attack: lost lessons of the power game,sadness
On Not Doing Dishes: The Rise of the Core Competency Mom,neutral
USA TODAY review uncovers support for energy loans,surprise
"U.S. still seen in recession, may last until 2010: survey",neutral
The Making Of The Color Purple,neutral
The Drug War and Mexico's Election,anger
"THE MEDIA BUSINESS: ADVERTISING; As part of a growing trend in Britain, Ikea aggressively goes after consumers.",surprise
Political Briefing; A State Reconsiders Its Independent Ways,neutral
Ferguson Effect: ＆Million Student March＊ Hits USC,neutral
White House Pressures States to End Ebola Quarantine Orders,joy
Make America Great Again,neutral
＆Justice＊: US sliders relieved by IOC stand against Russians,neutral
＆Constitutional issues＊ with subpoena of Trump＊s financial records: DOJ,neutral
Standing Rock＊s Fight Against Dakota Pipeline Continues While Tribe Plans for a Fossil-Free Future,neutral
"Obama＊s Winter Vacation Costs Hawaii Police Department $341,000 in Overtime Pay",neutral
"In Speech To Congress, Netanyahu Blasts 'A Very Bad Deal' With Iran ",anger
GUNASEKARA: Congressional Democrats Seek To Derail Trump＊s Regulatory Agenda,neutral
House Members Blast Administration For Haiti Policies,sadness
Watch: Live Updates on France Hostage Situation from Sky News,fear
11 Insane Ways The World Is Dealing With A Hotter Planet,fear
How One University Earned a ＆Green Light＊ Rating from FIRE,neutral
CITY FOCUS: Kraft promises over Cadbury have all melted,neutral
"Com hackers disfar?ados, t谷cnicas de rastreamento de ataques precisam ser repensadas",neutral
Munch's 'The Scream' hits MoMa in New York City,neutral
$5M Jury Award for One Foreclosure Fraud Makes U.S. Punishment Look Trivial,fear
Bin Laden: Americans will die if alleged 9/11 mastermind is executed,anger
Sony Warps The Truth With ＆Truth＊,neutral
Panic at the GOP Yacht Club,fear
'This Week' in History:  Secretary of State Colin Powell,neutral
I Dialed a Wrong Number and Stumbled Into International Phone Fraud,surprise
Donald Trump says GOP leaders secretly back him,surprise
Ford＊s Past in Argentina,neutral
14th Borderlines rural film festival begins,surprise
NY gay rights activists target Russian vodka over Putin laws,anger
Man arrested after drunkenly going into the wrong apartment and crawling into bed with a total stranger,disgust
ABC war on Adam escalates,neutral
Ohio Teacher Fired Over Black President Remark,neutral
The College Formerly Known as Yale,disgust
Sports Illustrated Honors Anthem Protester Megan Rapinoe With Award. She Scolds Them For Lack Of ＆Diversity＊ In Acceptance Speech.,neutral
It＊s Not Climate Change To Blame For California＊s Fires And Blackouts. It＊s Democrats,anger
Swiss Voters Reject Initiative on Central-Bank Gold,neutral
Snowden's Father to Travel to Russia,neutral
IRS Commissioner Confirms Amnestied Illegals Can Claim Tax Benefits for Illegal Work,neutral
UK＊s Johnson: Links to Argentina will grow despite Falklands,neutral
3 ways to customize your money-saving strategy,neutral
"Helicopter crash, bombing kill 10 NATO troops in Afghanistan",sadness
Steelers eager to move past injury-marred first half,neutral
ATM for Senate: The Campaign of Jon Corzine of New Jersey,neutral
Elden Street Players Tackle Albee's Difficult 'Tall Women',fear
Assad＊s forces kill 25 protesters in past two days,fear
Fidel Castro and the DNA of Oppression,neutral
Bedroom politics,disgust
Crude Oil Falls for Sixth Day in Longest Drop Since 2010,fear
Policing a whirlwind,fear
Booker Goes Big for Abortion: 2020 Candidate Announces 'White House Office of Reproductive Freedom',neutral
Emails reflect AEG＊s fears about Jackson＊s health,sadness
7 People on What It＊s Really Like to Have Lupus,sadness
Tom Colicchio: 6 Tips to Enjoy More Food and Waste Less of It,surprise
Is Zimbabwe the Next Venezuela?,sadness
NYT Reporter: Clinton Campaign Lawyer Lied To Me About Dossier Funding,disgust
A Federal Judge Questioned The Legal Basis For Trump＊s New Policy On Asylum-Seekers,anger
New evidence in the racially charged Ferguson murder case,anger
Buyer＊s Remorse on Iraq,fear
Asbestos defendants succeeding in rare Madison County trials,joy
U.S. To Iraq: Don't Get Any Ideas,anger
Scherzer's next start pushed back because of sore back,neutral
Trump on Memorial Day: Those who died 'would be very happy and proud' of the US today,surprise
Anthem protest opportunities are limited in college football,neutral
My Favorite Reads,joy
Red Friday,fear
Bain or blessing?,neutral
AlterNet Comics: Jen Sorensen on the Muslim Catch-22,neutral
Georgia Principal's 'No Gold Teeth' Rule Prompts Video,neutral
Tim Gill,neutral
Here are some of the differences between the latest Gulf oil explosion and the blast in April,fear
An Ambassador Doing His Job,neutral
Kanye West Drops New Album on Christmas Day: 'Sunday Service: Jesus is Born',neutral
Biden＊s Other Big Debate Lie,disgust
Boy Scouts to 'review' ban on gay scout leaders,neutral
WATCH: Tech problems plague second night of Democratic debate,anger
Huckabee Interrupts Victory Celebration for Moment of Silence,sadness
Clemency Applicants Urge Obama to Act Before Trump Presidency Crushes Hope,neutral
"Garbage In, Garbage Out",fear
Trump Attacks New York Times Report on Don McGahn＊s Cooperation With Mueller,joy
Newborn Baby Killed by Family Dog in San Diego,sadness
WhatsApp to introduce free voice calling,joy
Super Bowl vs. Sex,neutral
Media Scramble as Democrats' Speeches Overlap,neutral
"Grindr shuts down its LGBTQ news site, INTO, after 17-month run",joy
Can Kevin Durant Overcome Draymond Green＊s Harsh Review of His Movie Thunderstruck?,neutral
Style.com Fetes Natalie Joos And The New 'Tales Of Endearment',joy
Export-Import Bank Debate: 'Retreat From Sanity' Or End of Corporate Welfare?,neutral
Taiwan battles a brain drain as China aims to woo young talent,fear
James Makris Dies at 67,sadness
The C. S. Lewis Bible,neutral
Investor Group Ahead In Hospital Auction,neutral
Schroders is aiming for the top,neutral
Elizabeth Warren Was Asked In Iowa About *That* DNA Test,fear
Ruling Deals Blow to Campaign Finance Reform Law,sadness
Don＊t be fooled 每 these free-speech obsessives approve of no-platforming,neutral
Caitlyn Jenner Forged Olympic Glory and Cultural Fame Decades Ago,surprise
Boston is 'best' at boosting urban ed,joy
Woman Who Was Videotaped Being Beaten By California Highway Patrol Speaks Out For The First Time,disgust
Anniston teacher accused of sexual offense with student,anger
The Game Show Devolves,neutral
What if Jeff Bridges Were a Woman?,surprise
Short Seller Rose From Social Work to Steinhoff Win,neutral
Texas High Schoolers Dedicate Their Summer to Repairing Homes,neutral
AL QAEDA＊S VIETNAM,anger
Trump met with Twitter CEO amid bias complaints,neutral
Laura Dekker to set off on 'round-the-world' sailing adventure,joy
Studying the world,neutral
Trump Administration Will Only Reunite Half of Separated Migrant Kids Under Age Five by Court Deadline,anger
FANTASY PLAYS: Don't buy into hype of deep WR pool,neutral
Oscar-winning woo,joy
"Gonzales Grilled by GOP and Dems at Hearing, Says Can＊t Recall 50+ Times",surprise
Strike Threatens Louvre and Other Paris Sites,neutral
US Senate approves sanctions against Iran,fear
"Lansing, Illinois Village, Kills Public Pension Perk After Investigation",sadness
Man arrested after intentionally ramming his truck into the building of a Fox affiliate station: Police,disgust
"JPMorgan＊s Dimon Laments Income Inequality, Won＊t Assail CEO Pay",neutral
Ted Cruz declares Wisconsin ＆a turning point＊ in the GOP campaign,anger
Hollywood Deals in Spotlight as EU Builds Antitrust Film Case,neutral
Abortion as a cover war,neutral
"Most Presidential Campaign Websites Fail Privacy Test, Survey Finds",neutral
High court rejects Google appeal in snooping case,neutral
Islam With Chinese Characteristics,neutral
Coleman's 3 lifts New York over winless Indiana 78-75,neutral
"Lady Gaga, Katy Perry, Madonna: Dueling Cone Bras",neutral
"Bill Clinton, Superpredator",sadness
Thoughts on Mass Shootings: 75 Days is Ample ＃ and Some Longer-Term Thoughts,anger
Dancing With The Stars: Sailor Brinkley-Cook impresses as she steps in after mom Christie breaks arm during practice,surprise
＆The Left Hates Oil Companies＊,neutral
Kareem Abdul-Jabbar Talks to David Remnick About Politics and Mortality,fear
How to Pronounce Everything,neutral
Children from border fight in Washington state foster care,sadness
"Another Moon for Earth? Well, Not Really, but It Depends on Your Point of View.",surprise
Iranian Parliament Approves Nuclear Deal,fear
How are the two campaigns closing? Compare Clinton's and Trump's final ads,sadness
Colbert looks back at Trump's first 99 days in 99 seconds,surprise
UPDATE 2-EU countries edging towards CO2 market fix-EU Presidency,neutral
UNICEF: At least 89 boys abducted in South Sudan,sadness
India Quake Toll Rises After Plant Confirms Workers＊ Deaths,neutral
Nowhere to Go: Refugees Fear Closure of Greek Camp That Has River of Sewage and 12-Hour Waits for Meals,fear
Google Releases More Details on Self-Driving Car Accidents,neutral
"Godfrey Sperling, Who Made Eggs for Press, Dies at 97",sadness
Partial results show Israel's Netanyahu on course to win election,joy
PRAYER LINK Bishop Bill Hamon: 'There's a Youth Army God's Raising Up',joy
＆Gender Norms＊ And Drunk Lesbians: Here＊s The Dumbest Thing Your Tax Dollars Are Funding,anger
CIA Station Chief Accused Of Sexual Assaults,anger
Moises Saman Photographs Syria＊s Civil War,sadness
Bitcoin exchange looks into criminal complaint,neutral
Suddenly silent: Solyndra execs refuse to fess up to Congress,anger
The Situation Fails at Donald Trump Roast,disgust
It's Become Harder to Gauge Investor's Appetite for Risk,neutral
President Trump's Obsession With Loyalty Is Bad for the White House,disgust
